timestamp,date_GMT,status,attendance,home_team_name,away_team_name,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1517441400,Jan 31 2018 - 11:30pm,complete,2543,Independente PA,Sampaio Corrêa,0.00,0.00,0.00,2.00,0,1,1,1,0,1,"","45",-1,-1,3,0,3,0,-2,-2,-1,-1,-1,-1,-1,-1,50,50,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Municipal Antônio Dias (Tucuruí- Pará)
1517441400,Jan 31 2018 - 11:30pm,complete,339,Floresta,Botafogo PB,0.00,0.00,0.00,3.00,0,2,2,1,0,1,"","6,66",2,3,0,0,2,0,14,14,2,5,12,9,8,16,64,36,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Municipal Presidente Getúlio Vargas (Fortaleza- Ceará)
1517441400,Jan 31 2018 - 11:30pm,complete,5911,Treze,Figueirense,0.00,0.00,0.00,3.00,0,2,2,1,0,1,"","21,67",12,1,1,0,3,0,15,8,4,3,11,5,-1,-1,56,44,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Governador Ernani Sátyro (Campina Grande- Paraíba)
1517441400,Jan 31 2018 - 11:30pm,complete,1683,Itabaiana,Joinville,0.00,0.00,0.00,2.00,0,1,1,0,0,0,"","80",3,2,4,0,5,0,11,8,8,6,3,2,26,24,53,47,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Etelvino Mendonça (Itabaiana- Sergipe)
1517441400,Jan 31 2018 - 11:30pm,complete,272,Cordino,Náutico,0.00,0.00,1.00,1.75,1,1,2,1,1,0,"29","82",7,5,2,0,4,0,7,4,4,2,3,2,25,25,47,53,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Governador João Castelo Ribeiro Gonçalves (São Luís- Maranhão)
1517442300,Jan 31 2018 - 11:45pm,complete,4455,Madureira,São Paulo,0.00,0.00,0.00,2.25,0,1,1,1,0,1,"","17",6,12,1,0,1,0,11,17,3,4,8,13,7,14,37,63,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Municipal Jacy Scaff (Londrina- Paraná)
1517443200,Feb 1 2018 - 12:00am,complete,2914,Real Ariquemes,Londrina,0.00,0.00,0.00,3.00,0,1,1,1,0,1,"","28",-1,-1,3,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,50,50,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Municipal Gentil Valério (Ariquemes- Rondônia)
1517445000,Feb 1 2018 - 12:30am,complete,3480,Fluminense de Feira,Santa Cruz,0.00,0.00,1.50,0.00,2,0,2,1,1,0,"41,84","",6,3,3,0,1,0,15,9,11,4,4,5,20,10,42,58,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Alberto Oliveira (Feira de Santana- Bahia)
1517519700,Feb 1 2018 - 9:15pm,complete,2560,URT,Paraná,0.00,0.00,1.00,0.50,1,1,2,1,1,0,"5","90",6,8,2,0,2,0,10,21,4,6,6,15,-1,-1,53,47,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Zama Maciel (Patos de Minas- Minas Gerais)
1517527800,Feb 1 2018 - 11:30pm,complete,865,Novo Hamburgo,Paysandu,0.00,0.00,2.00,0.00,2,1,3,0,0,0,"51,59","70",9,3,6,0,3,0,9,11,4,8,5,3,22,20,47,53,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio do Vale (Novo Hamburgo- Rio Grande do Sul)
1517951700,Feb 6 2018 - 9:15pm,complete,2375,Nacional AM,Ponte Preta,0.00,0.00,1.00,0.75,0,0,0,0,0,0,"","",11,15,2,0,2,0,10,17,7,6,3,11,-1,-1,51,49,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Arena da Amazônia (Manaus- Amazonas)
1517955300,Feb 6 2018 - 10:15pm,complete,912,Brasiliense,Oeste,0.00,0.00,1.00,0.50,1,1,2,1,1,0,"42","64",11,3,3,0,3,0,19,16,4,6,15,10,9,18,55,45,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Nacional de Brasília (Brasília- Distrito Federal)
1517956200,Feb 6 2018 - 10:30pm,complete,3664,Inter de Limeira,Rio Branco,0.00,0.00,3.00,0.00,1,0,1,1,1,0,"40","",3,7,3,0,2,0,13,9,7,3,6,6,20,10,45,55,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Major José Levy Sobrinho (Limeira- São Paulo)
1517959800,Feb 6 2018 - 11:30pm,complete,1718,Aparecidense,Botafogo,0.00,0.00,3.00,0.00,2,1,3,1,0,1,"48,85","7",4,2,1,0,3,1,15,13,7,4,8,9,16,9,61,39,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Annibal Batista de Toledo (Aparecida de Goiânia- Goiás)
1518026400,Feb 7 2018 - 6:00pm,complete,370,Ceilândia,Avaí,0.00,0.00,0.00,2.25,2,3,5,2,1,1,"4,90","19,70,90'5",8,0,1,0,3,0,14,12,7,4,7,8,-1,-1,51,49,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Maria de Lourdes Abadia (Ceilândia- Distrito Federal)
1518028200,Feb 7 2018 - 6:30pm,complete,1146,Itapemirim,Remo,0.00,0.00,0.00,3.00,0,2,2,1,0,1,"","40,82",0,0,1,0,4,0,-2,-2,-1,-1,-1,-1,-1,-1,52,48,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio José Olívio Soares (Cachoeiro de Itapemirim- Espírito Santo)
1518030000,Feb 7 2018 - 7:00pm,complete,1277,Altos,Atlético GO,0.00,0.00,3.00,0.00,2,1,3,1,1,0,"34,73","58",-1,-1,3,0,3,1,-2,-2,-1,-1,-1,-1,-1,-1,53,47,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Municipal Felipe Raulino (Altos- Piauí)
1518039000,Feb 7 2018 - 9:30pm,complete,753,São Caetano,Criciúma,0.00,0.00,1.00,1.00,1,1,2,1,0,1,"51","11",7,4,2,0,3,0,19,11,4,5,15,6,18,20,60,40,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Municipal Anacleto Campanella (São Caetano do Sul- São Paulo)
1518039000,Feb 7 2018 - 9:30pm,complete,746,Parnahyba,Coritiba,0.00,0.00,1.00,1.33,1,1,2,0,0,0,"48","90'7",1,6,4,1,2,0,6,18,4,6,2,12,13,19,35,65,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Governador Alberto Tavares Silva (Teresina- Piauí)
1518039000,Feb 7 2018 - 9:30pm,complete,405,Globo,Vitória,0.00,0.00,0.00,0.75,0,2,2,2,0,2,"","8,45",3,2,3,0,1,0,4,8,3,3,1,5,15,11,37,63,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Manoel Dantas Barreto (Ceara-Mirim- Rio Grande do Norte)
1518039000,Feb 7 2018 - 9:30pm,complete,1774,Santos AP,Sport Recife,0.00,0.00,0.00,3.00,1,2,3,0,0,0,"85","55,88",5,11,1,0,1,0,9,25,4,9,5,16,7,19,46,54,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Milton Corrêa (Macapá- Amapá)
1518042600,Feb 7 2018 - 10:30pm,complete,1690,Cianorte,ABC,0.00,0.00,1.50,0.00,2,0,2,0,0,0,"66,90'3","",10,7,0,0,0,1,18,13,9,6,9,7,11,11,55,45,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Municipal Olímpico Albino Turbay (Cianorte- Paraná)
1518046200,Feb 7 2018 - 11:30pm,complete,2383,Sinop,Goiás,0.00,0.00,0.00,1.25,0,1,1,1,0,1,"","17",-1,-1,2,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,49,51,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Municipal Massami Uriú (Sinop- Mato Grosso)
1518046200,Feb 7 2018 - 11:30pm,complete,296,União Rondonópolis,CRB,0.00,0.00,0.00,1.33,1,3,4,1,0,1,"68","27,58,63",1,6,2,1,3,0,4,18,2,8,2,10,11,14,37,63,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Arena Pantanal (Cuiabá- Mato Grosso)
1518046200,Feb 7 2018 - 11:30pm,complete,3531,Corumbaense,ASA,0.00,0.00,3.00,0.00,1,0,1,0,0,0,"90","",-1,-1,3,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,51,49,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Artur Marinho (Corumbá- Mato Grosso do Sul)
1518046200,Feb 7 2018 - 11:30pm,complete,1273,Ferroviário,Confiança,0.00,0.00,1.67,0.00,2,1,3,1,1,0,"42,78","55",8,5,6,0,2,0,17,9,11,3,6,6,20,12,55,45,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Municipal Presidente Getúlio Vargas (Fortaleza- Ceará)
1518047100,Feb 7 2018 - 11:45pm,complete,2980,Brusque,Ceará,0.00,0.00,0.00,2.33,0,1,1,0,0,0,"","66",3,5,3,1,3,0,2,6,0,5,2,1,11,16,51,49,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Augusto Bauer (Brusque- Santa Catarina)
1518047100,Feb 7 2018 - 11:45pm,complete,3649,Atlético Acreano,Atlético Mineiro,0.00,0.00,1.00,1.80,1,1,2,2,1,1,"7","44",5,3,3,0,3,0,12,14,2,5,10,9,-1,-1,50,50,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Arena da Floresta (Rio Branco- Acre)
1518049800,Feb 8 2018 - 12:30am,complete,3057,Manaus,CSA,0.00,0.00,1.00,1.00,2,2,4,2,1,1,"36,64","44,86",3,4,5,1,3,0,13,21,8,6,5,15,-1,-1,53,47,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Arena da Amazônia (Manaus- Amazonas)
1518049800,Feb 8 2018 - 12:30am,complete,539,São Raimundo RR,Vila Nova,0.00,0.00,0.00,2.00,0,1,1,0,0,0,"","55",-1,-1,1,0,4,0,-2,-2,-1,-1,-1,-1,-1,-1,50,50,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Raimundo Ribeiro de Souza (Boa Vista- Roraima)
1518654600,Feb 15 2018 - 12:30am,complete,3968,Fluminense de Feira,Náutico,3.00,1.00,1.50,1.75,0,1,1,1,0,1,"","27",17,3,3,0,4,0,21,4,9,3,12,1,-1,-1,59,41,2.00,50,100,0,0,0,0,100,11.00,7.00,0,0,0,0,0,0,0,0,0,Estádio Alberto Oliveira (Feira de Santana- Bahia)
1518729300,Feb 15 2018 - 9:15pm,complete,2930,Fluminense,Salgueiro,0.00,3.00,1.50,1.50,5,0,5,2,2,0,"7,20,55,67,88","",6,1,2,0,3,0,18,8,12,6,6,2,6,11,65,35,2.50,50,50,50,50,50,50,50,-1.00,6.00,0,0,0,0,0,0,0,0,0,Estádio Nilton Santos (Rio de Janeiro)
1518729300,Feb 15 2018 - 9:15pm,complete,3641,Vitória,Corumbaense,0.00,0.00,2.50,0.00,3,0,3,1,1,0,"34,53,83","",5,3,2,0,1,0,19,12,10,5,9,7,18,10,58,42,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Manoel Barradas (Salvador- Bahia)
1518729300,Feb 15 2018 - 9:15pm,complete,3238,Sport Recife,Ferroviário,0.00,0.00,1.00,1.33,3,3,6,1,1,0,"38,56,72","76,83,86",8,5,0,0,1,0,9,9,7,7,2,2,18,12,51,49,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Adelmar da Costa Carvalho (Recife- Pernambuco)
1518737400,Feb 15 2018 - 11:30pm,complete,831,Novo Hamburgo,CRB,3.00,3.00,2.00,1.33,1,1,2,1,0,1,"74","45",7,5,7,0,4,0,17,12,7,3,10,9,19,23,59,41,3.50,100,100,100,50,0,0,50,15.00,9.00,0,0,0,0,0,0,0,0,0,Estádio do Vale (Novo Hamburgo- Rio Grande do Sul)
1518737400,Feb 15 2018 - 11:30pm,complete,16270,CSA,São Paulo,0.00,3.00,0.00,2.25,0,2,2,0,0,0,"","49,62",3,3,3,1,1,0,3,4,2,3,1,1,15,21,41,59,0.50,0,0,0,0,0,0,50,12.00,1.00,0,0,0,0,0,0,0,0,0,Estádio Rei Pelé (Maceió- Alagoas)
1519252200,Feb 21 2018 - 10:30pm,complete,8226,Atlético PR,Atlético Tubarão,0.00,0.00,1.75,0.00,5,4,9,0,0,0,"52,70,76,90,90'3","56,64,77,85",13,4,2,0,1,1,35,12,15,7,20,5,11,12,69,31,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Joaquim Américo Guimarães (Curitiba- Paraná)
1519252200,Feb 21 2018 - 10:30pm,complete,13626,Remo,Internacional,0.00,1.00,0.00,1.75,1,2,3,3,1,2,"19","24,30",1,6,4,0,5,1,12,16,3,10,9,6,21,13,40,60,1.00,50,50,0,0,0,0,0,4.00,1.00,0,0,0,0,0,0,0,0,0,Estádio Estadual Jornalista Edgar Augusto Proença (Belém- Pará)
1519252200,Feb 21 2018 - 10:30pm,complete,1929,Londrina,Ceará,0.00,3.00,0.00,2.33,1,2,3,1,1,0,"26","68,90'3",1,11,1,1,2,0,4,15,2,5,2,10,13,15,37,63,0.50,0,0,0,0,0,0,0,5.00,3.00,0,0,0,0,0,0,0,0,0,Estádio Municipal Jacy Scaff (Londrina- Paraná)
1519255800,Feb 21 2018 - 11:30pm,complete,2567,Criciúma,Cianorte,0.00,0.00,1.00,0.50,1,1,2,2,1,1,"31","13",7,3,4,0,6,1,20,9,9,6,11,3,17,18,62,38,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Heriberto Hülse (Criciúma- Santa Catarina)
1519255800,Feb 21 2018 - 11:30pm,complete,2798,Bragantino,Altos,0.00,0.00,3.00,0.00,1,0,1,0,0,0,"90'3","",5,7,2,0,5,0,21,11,9,7,12,4,21,23,59,41,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Nabi Abi Chedid (Bragança Paulista- São Paulo)
1519255800,Feb 21 2018 - 11:30pm,complete,4285,Figueirense,Oeste,0.00,1.00,1.50,0.50,2,1,3,2,1,1,"20,90","30",3,4,5,0,3,0,14,12,9,6,5,6,12,23,56,44,1.00,50,50,0,0,0,0,50,3.00,3.00,0,0,0,0,0,0,0,0,0,Estádio Orlando Scarpelli (Florianópolis- Santa Catarina)
1519255800,Feb 21 2018 - 11:30pm,complete,9901,Goiás,Boa,0.00,1.00,1.75,1.00,0,0,0,0,0,0,"","",8,2,4,0,6,0,15,5,7,2,8,3,24,21,66,34,0.00,0,0,0,0,0,0,0,8.00,4.00,0,0,0,0,0,0,0,0,0,Estádio do Governo do Estado de Goiás (Serra Dourada) (Goiânia- Goiás)
1519259400,Feb 22 2018 - 12:30am,complete,864,Cuiabá,Aparecidense,0.00,0.00,1.50,0.00,3,1,4,1,0,1,"61,79,87","39",5,3,4,0,2,1,10,10,8,6,2,4,23,21,55,45,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Arena Pantanal (Cuiabá- Mato Grosso)
1519260300,Feb 22 2018 - 12:45am,complete,2902,Ponte Preta,Inter de Limeira,0.00,0.00,1.75,0.00,1,0,1,0,0,0,"64","",6,5,4,0,3,0,16,12,5,2,11,10,19,17,54,46,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,Estádio Moisés Lucarelli (Campinas- São Paulo)
1519260300,Feb 22 2018 - 12:45am,complete,11740,Botafogo PB,Atlético Mineiro,0.00,1.00,0.00,1.80,0,4,4,1,0,1,"","28,61,67,82",9,2,3,0,2,0,6,8,2,5,4,3,8,23,53,47,1.00,50,50,0,0,0,50,50,3.00,3.00,0,0,0,0,0,0,0,0,0,Estádio José Américo de Almeida Filho (João Pessoa- Paraíba)
1519337700,Feb 22 2018 - 10:15pm,complete,12186,Vila Nova,Joinville,0.00,3.00,0.50,2.00,2,2,4,0,0,0,"75,87","51,71",8,1,2,0,4,0,14,6,5,3,9,3,17,16,66,34,0.50,0,0,0,0,0,0,0,2.00,5.00,0,0,0,0,0,0,0,0,0,Estádio do Governo do Estado de Goiás (Serra Dourada) (Goiânia- Goiás)
1519337700,Feb 22 2018 - 10:15pm,complete,3641,Juventude,Avaí,0.00,3.00,0.00,2.25,0,2,2,0,0,0,"","67,72",11,4,2,0,3,0,11,8,4,4,7,4,26,15,60,40,2.50,50,50,50,50,50,50,50,0.00,3.00,0,0,0,0,0,0,0,0,0,Estádio Alfredo Jaconi (Caxias do Sul- Rio Grande do Sul)
1519345800,Feb 23 2018 - 12:30am,complete,4749,Uberlândia,Coritiba,3.00,1.00,1.50,1.33,0,2,2,1,0,1,"","31,57",4,9,2,0,2,1,19,10,4,4,15,6,-1,-1,49,51,2.00,50,100,0,0,0,0,0,12.00,2.00,0,0,0,0,0,0,0,0,0,Estádio Municipal João Havelange (Uberlândia- Minas Gerais)
1519345800,Feb 23 2018 - 12:30am,complete,5690,Sampaio Corrêa,Paraná,0.00,1.00,2.00,0.50,1,0,1,0,0,0,"74","",7,4,1,0,3,0,17,7,6,2,11,5,17,13,45,55,1.00,50,50,0,0,0,0,50,8.00,2.00,0,0,0,0,0,0,0,0,0,Estádio Governador João Castelo Ribeiro Gonçalves (São Luís- Maranhão)
1519857000,Feb 28 2018 - 10:30pm,complete,17556,Goiás,Coritiba,1.00,2.00,1.75,1.33,1,0,1,0,0,0,"54","",13,3,3,0,3,0,14,4,4,0,10,4,10,9,61,39,1.00,25,50,0,0,0,0,25,15.50,6.50,0,0,0,0,0,0,0,0,0,Estádio do Governo do Estado de Goiás (Serra Dourada) (Goiânia- Goiás)
1519857000,Feb 28 2018 - 10:30pm,complete,8514,São Paulo,CRB,0.00,2.00,2.00,1.33,2,0,2,2,2,0,"35,41","",6,2,0,0,1,0,10,4,4,2,6,2,13,8,61,39,1.50,50,50,25,25,0,0,50,5.50,3.50,0,0,0,0,0,0,0,0,0,Estádio Cícero Pompeu de Toledo (Morumbi) (São Paulo- São Paulo)
1519857000,Feb 28 2018 - 10:30pm,complete,5302,Náutico,Cuiabá,0.00,3.00,3.00,1.50,2,1,3,0,0,0,"58,78","68",3,2,2,0,4,1,9,6,3,4,6,2,22,23,48,52,1.50,50,50,50,0,0,0,50,3.00,4.00,0,0,0,0,0,0,0,0,0,Itaipava Arena Pernambuco (Recife- Pernambuco)
1519857000,Feb 28 2018 - 10:30pm,complete,3202,Ponte Preta,Sampaio Corrêa,3.00,3.00,1.75,2.00,0,0,0,0,0,0,"","",8,7,2,0,3,0,11,9,5,2,6,7,18,13,59,41,1.00,0,0,0,0,0,0,50,5.00,7.00,0,0,0,0,0,0,0,0,0,Estádio Moisés Lucarelli (Campinas- São Paulo)
1519857000,Feb 28 2018 - 10:30pm,complete,4091,Bragantino,Vitória,3.00,3.00,3.00,0.75,1,0,1,1,1,0,"38","",3,8,1,1,7,2,10,9,3,2,7,7,21,16,45,55,1.50,0,50,0,0,0,50,50,7.00,3.00,0,0,0,0,0,0,0,0,0,Estádio Nabi Abi Chedid (Bragança Paulista- São Paulo)
1519860600,Feb 28 2018 - 11:30pm,complete,2378,Ferroviário,Vila Nova,3.00,3.00,1.67,2.00,1,1,2,1,1,0,"45'3","74",0,6,1,0,3,0,6,16,3,8,3,8,12,15,53,47,2.00,50,50,50,0,0,0,50,7.00,10.00,0,0,0,0,0,0,0,0,0,Estádio Municipal Presidente Getúlio Vargas (Fortaleza- Ceará)
1519864200,Mar 1 2018 - 12:30am,complete,8646,Atlético PR,Ceará,3.00,3.00,1.75,2.33,0,0,0,0,0,0,"","",4,8,1,1,2,0,13,29,5,8,8,21,10,12,52,48,5.50,75,75,75,50,50,0,25,21.00,4.50,0,0,0,0,0,0,0,0,0,Estádio Joaquim Américo Guimarães (Curitiba- Paraná)
1519865100,Mar 1 2018 - 12:45am,complete,8394,Figueirense,Atlético Mineiro,3.00,2.00,1.50,1.80,0,1,1,1,0,1,"","32",10,3,2,0,5,0,10,8,2,4,8,4,13,23,62,38,3.00,75,100,75,25,0,75,100,5.50,7.50,0,0,0,0,0,0,0,0,0,Estádio Orlando Scarpelli (Florianópolis- Santa Catarina)
1519942500,Mar 1 2018 - 10:15pm,complete,10996,Internacional,Cianorte,0.00,1.00,3.00,0.50,2,0,2,0,0,0,"53,67","",9,0,6,0,5,0,21,4,6,3,15,1,23,16,63,37,1.00,50,50,0,0,0,50,50,3.00,7.00,0,0,0,0,0,0,0,0,0,Estádio José Pinheiro Borda (Porto Alegre- Rio Grande do Sul)
1519942500,Mar 1 2018 - 10:15pm,complete,8214,Fluminense,Avaí,3.00,3.00,1.50,2.25,1,2,3,2,1,1,"11","44,76",8,7,3,0,1,0,25,20,13,8,12,12,19,11,61,39,4.25,25,100,75,75,75,75,75,8.00,5.00,0,0,0,0,0,0,0,0,0,Estádio Nilton Santos (Rio de Janeiro)
